"path","filename","lineNumber","line"
"HzFramework\Dex\Common\DotNET\DexOSDDConverter.cs","DexOSDDConverter.cs","92","                ISlbDscProductsTemplateCatalog PTCDocument = new ProductsTemplateCatalog();"
"HzFramework\Dex\Common\DotNET\DexOSDDConverter.cs","DexOSDDConverter.cs","464","            m_ConverterQuery.PutItem(PCATDLISConverterTokens.HORIZONTOOLCODE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, toolCode.ToUpper());"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","21","        private ISlbWellLogDocument m_wellLogDocument;"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","23","        private ISlbDscRepresentationCollection m_repColl;"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","25","        private ISlbDscCollection m_LapColl;"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","47","        private DscQuery m_DscQuery;"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","170","        public DexTimeHelper(ISlbWellLogDocument wellLogDocument)"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","179","        public DexTimeHelper(ISlbDscRepresentationCollection repColl)"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","202","                m_repColl = m_wellLogDocument.GetCollection(DscDocumentCollectionTokens.DSC_COL_REPRESENTATION, false) as ISlbDscRepresentationCollection;"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","205","            if (m_DscQuery == null)"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","206","                m_DscQuery = new DscQuery();"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","210","            m_DscQuery.PutItem(RepresentationTokens.OSDDCODE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, m_sChannelName);"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","211","            m_DscQuery.PutItem(RepresentationTokens.WORKSPACEGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, m_sWorkspaceGuid);"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","212","            m_DscQuery.PutItem(RepresentationTokens.DOMAIN, -1, DscQueryType_t.DSC_QUERY_EQUALTO, ""DOMAIN_ACQ"");"
"HzFramework\Dex\Common\DotNET\DexTimeHelper.cs","DexTimeHelper.cs","239","            repReader.LogicalAcqPassCollection = m_LapColl;"
"HzFramework\Dex\Common\DotNET\DlisHz440PvtObject.cs","DlisHz440PvtObject.cs","12","        private DSClients.ISlbDscDocument m_Value;"
"HzFramework\Dex\Common\DotNET\DlisHz440PvtObject.cs","DlisHz440PvtObject.cs","27","        public DSClients.ISlbDscDocument Value"
"HzFramework\Dex\Common\DotNET\DlisHz440PvtObject.cs","DlisHz440PvtObject.cs","43","        public DlisHz440PvtObject(string name, DSClients.ISlbDscDocument val)"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","81","        private ISlbDscDocument m_DscDocument;"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","105","            m_DscDocument = null;"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","108","        public DscDocInfo(DSC_DOCUMENT_TYPE DscDocType, int Focus, Guid FocusGuid, ISlbDscDocument DscDocument)"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","112","            m_DscDocument = DscDocument;"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","174","        public ISlbDscDocument DscDocument"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","182","                m_DscDocument = value;"
"HzFramework\Dex\Common\DotNET\DscDocInfo.cs","DscDocInfo.cs","215","    public class DscDocumentInfo"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","9","        DELIVERABLE_DOCUMENT,   // DeliverableTemplate Document"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","10","        ENSEMBLE_CATALOG,       // EnsembleCatalog Document"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","11","        JOB_SETUP,              // JobSetup Document"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","47","        ISlbDscDocument GetDocumentInfo(int index,"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","61","        bool PutDocumentInfo(DSC_DOCUMENT_TYPE DscDocType, int Focus, Guid FocusGuid, ISlbDscDocument DscDocument);"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","70","        ISlbDscDocument GetDocument(DSC_DOCUMENT_TYPE DscDocType, int Focus, Guid FocusGuid);"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","77","        ISlbDscDocument GetDocument(Guid DocGuid);"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","84","        ISlbDscDocument GetDocument(string DocGuid);"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","90","        ISlbDscDocument[] GetAllDocuments();"
"HzFramework\Dex\Common\DotNET\ISlbDEXDocumentFolder.cs","ISlbDEXDocumentFolder.cs","92","        void PutDocument(string DocGuid, ISlbDscDocument pDscDoc);"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1696","            private ISlbDscRepresentationChar           pRepChar;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1697","            private ISlbDscRepresentationShort          pRepShort;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1698","            private ISlbDscRepresentationLong           pRepLong;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1699","            private ISlbDscRepresentationFloat          pRepFloat;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1700","            private ISlbDscRepresentationDouble         pRepDouble;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1702","            private ISlbDscRepresentationArrayChar      pRepArrChar;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1703","            private ISlbDscRepresentationArrayShort     pRepArrShort;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1704","            private ISlbDscRepresentationArrayLong      pRepArrLong;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1705","            private ISlbDscRepresentationArrayFloat     pRepArrFloat;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1706","            private ISlbDscRepresentationArrayDouble    pRepArrDouble;"
"HzFramework\Dex\Common\DotNET\LASDefinitions.cs","LASDefinitions.cs","1887","            public ISlbTieringRepresentation pTieringRepReader;"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","10","        private readonly ISlbDscCollection m_EnsembleColl;"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","11","        private readonly ISlbDscCollection m_ParameterColl;"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","12","        private readonly DscQuery m_Query;"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","13","        public ParameterReader(string workspaceGuid, ISlbDscCollection ensembleColl, ISlbDscCollection parameterColl)"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","18","            m_Query = new DscQuery();"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","24","            m_Query.PutItem(EnsembleTokens.ENSEMBLEPROGID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, parameterSource);"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","25","            m_Query.PutItem(EnsembleTokens.WORKSPACEGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, m_WorkspaceGuid);"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","31","            m_Query.PutItem(ParameterTokens.OSDDCODE, -1, DscQueryType_t.DSC_QUERY_EQUALTO, parameterOsdd);"
"HzFramework\Dex\Common\DotNET\ParameterReader.cs","ParameterReader.cs","32","            m_Query.PutItem(ParameterTokens.ENTITYGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, entityGuid);"
"HzFramework\Dex\Common\DotNET\SlbAbstractDataWriter.cs","SlbAbstractDataWriter.cs","221","        protected bool IsDnMWorkflow(ISlbDscDocument wellLogDocument)"
"HzFramework\Dex\Common\DotNET\SlbAbstractDataWriter.cs","SlbAbstractDataWriter.cs","227","        protected string GetWorkflow(ISlbDscDocument wellLogDocument)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","22","        private HashTableList m_DscDocInfoTable;		// Key - DscDocInfoKey, Value - ISlbDscDocument"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","62","        public ISlbDscDocument GetDocumentInfo(int index, "
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","74","            ISlbDscDocument dscDoc = (ISlbDscDocument)m_DscDocInfoTable[index];"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","93","        public bool PutDocumentInfo(DSC_DOCUMENT_TYPE DscDocType, int Focus, Guid FocusGuid, ISlbDscDocument DscDocument)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","105","            DscDocInfo newDscDocInfo = new DscDocInfo( DscDocType, Focus, FocusGuid, DscDocument );"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","107","            m_DscDocInfoTable.Add(newDscDocInfo, DscDocument);"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","120","        public ISlbDscDocument GetDocument(DSC_DOCUMENT_TYPE DscDocType, int Focus, Guid FocusGuid)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","151","        public ISlbDscDocument GetDocument(Guid DocGuid)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","166","        public ISlbDscDocument GetDocument(string DocGuid)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","180","        public ISlbDscDocument[] GetAllDocuments()"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","183","            ISlbDscDocument[] dscDocuments ="
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","184","                new ISlbDscDocument[m_DscDocInfoTable.Count];"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","186","                dscDocuments[i++]  = o as ISlbDscDocument;"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","188","            return dscDocuments;"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","199","            XmlNode dscDocumentList = xmlDoc.CreateNode(XmlNodeType.Element, ""DscDocumentList"", string.Empty);"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","201","            foreach (ISlbDscDocument slbDocument in sortedDocuments)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","203","                XmlNode dscDocument = xmlDoc.CreateNode(XmlNodeType.Element, ""DscDocument"", string.Empty);"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","225","                dscDocumentList.AppendChild(dscDocument);"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","228","            return dscDocumentList.OuterXml;"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","245","            foreach (ISlbDscDocument slbDscDocument in m_DscDocInfoTable.Values)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","254","        public void PutDocument(string DocGuid, ISlbDscDocument pDscDoc)"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","260","                    dscDocInfo.DscDocument = pDscDoc;"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","270","        public DscDocumentInfo[] DscDocInfoProperty"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","274","                DscDocumentInfo[] aDscDocInfo = new DscDocumentInfo[ m_DscDocInfoTable.Count ];"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","277","                    aDscDocInfo[i] = new DscDocumentInfo();"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","293","                DscDocumentInfo[] aDscDocInfo = (DscDocumentInfo[])value;"
"HzFramework\Dex\Common\DotNET\SlbDEXDocumentFolder.cs","SlbDEXDocumentFolder.cs","296","                foreach ( DscDocumentInfo docInfo in aDscDocInfo )"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","12","        private ISlbDscCollection m_RepCollection;"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","13","        private DscQuery m_QueryObj;"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","14","        private ISlbDscCollection m_RepSegCollection;"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","19","        public ChannelConverter(ISlbDscCollection repColl, ISlbDscCollection repSegColl, IMultiInstanceProvider multiInstanceProvider)"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","23","            m_QueryObj = new DscQuery();"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","29","        public ChannelConverter(ISlbDscCollection repColl, ISlbDscCollection ensColl, ISlbDscCollection repSegColl, IDocumentFactory documentFactory)"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","33","            m_QueryObj = new DscQuery();"
"HzFramework\Dex\Common\OsddConverter\ChannelConveter.cs","ChannelConveter.cs","74","            m_QueryObj.PutItem(RepSegmentTokens.REPGUID, -1, DscQueryType_t.DSC_QUERY_EQUALTO, repGuid);"
"HzFramework\Dex\Common\OsddConverter\DatabaseConverterProvider.cs","DatabaseConverterProvider.cs","16","        private ISlbDscCollection m_ConverterCollection;"
"HzFramework\Dex\Common\OsddConverter\DatabaseConverterProvider.cs","DatabaseConverterProvider.cs","53","            ISlbDscProductsTemplateCatalog ptcDocument = new ProductsTemplateCatalog();"
"HzFramework\Dex\Common\OsddConverter\MultiInstanceProvider.cs","MultiInstanceProvider.cs","15","        protected ISlbDscCollection _ensembleCollection;"
"HzFramework\Dex\Common\OsddConverter\MultiInstanceProvider.cs","MultiInstanceProvider.cs","171","        public MultiInstanceProvider(ISlbDscCollection ensembleCollection, IDocumentFactory documentFactory)"
"HzFramework\Dex\Common\OsddConverter\MultiInstanceProvider.cs","MultiInstanceProvider.cs","207","        public MultiInstanceProviderForPrint(ISlbDscCollection ensembleCollection, IDocumentFactory documentFactory)"
"HzFramework\Dex\Common\OsddConverter\NameConvertorFactoryForPrint.cs","NameConvertorFactoryForPrint.cs","8","        public static INamingConversionService GetParameterConvertor(IDocumentFactory documentFactory, ISlbDscCollection ensColl, ISlbDscCollection parameterColl)"
"HzFramework\Dex\Common\OsddConverter\NameConvertorFactoryForPrint.cs","NameConvertorFactoryForPrint.cs","13","        public static INamingConversionService GetChannelConvertor(IDocumentFactory documentFactory, ISlbDscCollection ensColl, ISlbDscCollection repColl, ISlbDscCollection repSegColl)"
"HzFramework\Dex\Common\OsddConverter\ParameterConverter.cs","ParameterConverter.cs","12","        private readonly ISlbDscCollection m_paraCollection;"
"HzFramework\Dex\Common\OsddConverter\ParameterConverter.cs","ParameterConverter.cs","13","        private readonly ISlbDscCollection m_EnsembleCollection;"
"HzFramework\Dex\Common\OsddConverter\ParameterConverter.cs","ParameterConverter.cs","17","        public ParameterConverter(ISlbDscCollection parameterColl, ISlbDscCollection ensColl, IMultiInstanceProvider multiInstanceProvider)"
"HzFramework\Dex\Common\OsddConverter\ParameterConverter.cs","ParameterConverter.cs","25","        public ParameterConverter(ISlbDscCollection parameterColl, ISlbDscCollection ensColl, IDocumentFactory documentFactory)"
"HzFramework\Dex\Common\AcqChannelReader.cpp","AcqChannelReader.cpp","84","    CComQIPtr<ISlbDscRepSegmentCollection> pRepSegmentCollection = m_rSingleIndexDataModel.RepSegmentCollection();"
"HzFramework\Dex\Common\ChannelReaderUtility.cpp","ChannelReaderUtility.cpp","37","    if (pDscToolStringCollection == NULL)"
"HzFramework\Dex\Common\CnvChannelReader.cpp","CnvChannelReader.cpp","42","            CComQIPtr<ISlbDscRepresentationCollection> pRepresentationCollection = m_rSingleIndexDataModel.RepCollection();"
"HzFramework\Dex\Common\CnvCustomWriteModule.h","CnvCustomWriteModule.h","77","        [in]                    ISlbDscDocument*    pWLD,"
"HzFramework\Dex\Common\CnvCustomWriteModule.h","CnvCustomWriteModule.h","78","        [in]                    ISlbDscDocument*    pTSD,"
"HzFramework\Dex\Common\CnvCustomWriteModule.h","CnvCustomWriteModule.h","90","    HRESULT SetTierSpec([in] ISlbTieringFilter*  pTierFilter);"
