Project Name,Checkpoint Name,Created On,File Name,Lines,Statements,Percent Comment Lines,Percent Documentation Lines,"Classes, Interfaces, Structs",Methods per Class,Calls per Method,Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LgPlugin_OneZoneCore.cs,1391,513,11.9,0.1,1,51.00,2.57,8.00,1191,"USIT_LgPlugin_OneZoneCore.PluginEventPaint(object obj, int handle, int left, int top, int right, int bottom)",13,1115,6,2.41,2.69,11,94,179,152,66,4,7,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LogPlugin.cs,38,15,23.7,0.0,1,1.00,1.00,1.00,33,LogPlugin.GhostColor(System.Drawing.Color Color),1,35,2,0.60,1.00,7,7,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LogPluginEventHelper.cs,51,23,3.9,0.0,1,1.00,0.00,14.00,25,"LogPluginEventHelper.ValidateSender(object sender,ref ILgPluginManager pluginMgr,ref ILgLogViewer logViewer, ref ILgDeviceTransform devTransform)",3,38,5,2.22,3.00,8,1,4,2,4,4,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LogPluginMultiResolutionCurveHelper.cs,187,93,9.6,1.6,1,5.00,4.00,14.40,54,LogPluginMultiResolutionCurveHelper.SaveVerticalResolutionsUsedInRun(),13,82,5,2.74,6.00,12,9,26,8,20,18,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LogPluginTrack.cs,43,17,4.7,0.0,1,1.00,2.00,8.00,26,"LogPluginTrack.WithName(string trackName,SlbLgLogSvr.LgViewServer viewServer)",4,37,4,1.24,4.00,8,1,5,2,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_LogPluginUnitCheck.cs,25,13,0.0,0.0,1,2.00,0.50,3.00,13,LogPluginUnitCheck.DisplayWarningMessageIfCustomUnitSelected(string lgUnitSystem),2,20,3,1.23,1.50,4,3,5,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_ModuleTaskManager.cs,265,112,10.2,0.0,1,10.00,2.40,8.00,65,"ModuleTaskManager.RunModule(string taskProgID, string[] moduleProgID, string sSpecificLAPGUID)",9,86,6,2.26,3.40,10,22,37,23,13,6,1,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_Pass.cs,40,20,10.0,7.5,1,5.00,0.00,0.80,17,Pass.Pass(),1,17,3,1.45,1.00,3,9,4,4,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_SystemMonitorLog.cs,23,10,21.7,0.0,1,1.00,1.00,3.00,16,SystemMonitorLog.TraceUsitPluginActivatedEvent(string pluginName),1,18,2,0.70,1.00,6,1,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_UIServer_OneZone.cs,804,375,9.6,0.5,3,14.00,2.12,7.05,312,"USIT_UIServer_OneZone.GetZoneIndexOfZoneContainingTimeOrDepthIndex(ISlbUIParameter paramBase, double timeOrDepthIndex)",13,606,6,2.45,3.38,6,63,157,82,44,17,6,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_Zone.cs,25,10,16.0,12.0,1,1.00,0.00,0.00,17,Zone.Zone(),1,10,1,0.70,1.00,3,7,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\USIT_ZoneDefList.cs,572,278,9.6,0.7,1,20.00,3.60,11.80,81,"ZoneDefList.CreateZoneWithStartDepthStartValueAndEndValue(double startDepth,double startValue,double endValue)",7,188,4,2.41,3.00,7,35,102,105,29,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\CustomUIAdapter.cs,163,62,6.1,0.0,2,7.50,0.93,2.60,69,"CustomUIAdapter.ApplyParameterValues(ISlbUIParameter[] ParObjects, out InvalidParameterMessages MessagesIfInvalid, out string[] InvalidParOSDDCode)",4,90,4,1.66,1.40,7,16,31,7,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\ICustomUIBase.cs,24,11,25.0,0.0,1,0.00,0.00,0.00,,,0,7,0,0.00,0.00,11,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\ISlbUIParameter.cs,50,28,10.0,0.0,7,0.00,0.00,0.00,,,0,7,0,0.00,0.00,28,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\ISlbUIParameters.cs,34,13,26.5,0.0,2,0.00,0.00,0.00,,,0,7,0,0.00,0.00,13,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\ISlbUITask.cs,24,12,25.0,0.0,1,0.00,0.00,0.00,,,0,7,0,0.00,0.00,12,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\IUserControl.cs,14,4,42.9,0.0,1,0.00,0.00,0.00,,,0,8,0,0.00,0.00,4,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\CustomUIInterfaces\UIParameterAdapter.cs,211,84,2.4,0.0,7,3.86,0.15,1.00,18,UIParameterIntAdapter.Value.set(),1,41,3,1.51,1.00,14,28,27,15,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\SlbLogPluginInterfaces\CSlbLogPluginAdapter.cs,111,24,6.3,0.0,1,7.00,0.57,1.00,24,"CSlbLogPluginAdapter.SubscribeToFwkEventHost(string eventName, EventType_t eventType)",1,95,3,1.08,1.00,9,6,7,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\SlbLogPluginInterfaces\IMessageBox.cs,20,8,30.0,0.0,1,0.00,0.00,0.00,,,0,7,0,0.00,0.00,8,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\SlbLogPluginInterfaces\ISlbLogPlugin.cs,32,24,18.8,0.0,1,0.00,0.00,0.00,,,0,7,0,0.00,0.00,24,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Common\SlbLogPluginInterfaces\MessageBoxAdapter.cs,12,5,0.0,0.0,1,1.00,1.00,1.00,7,"MessageBoxAdapter.Show(string text, string caption, System.Windows.Forms.MessageBoxButtons buttons, System.Windows.Forms.MessageBoxIcon icon)",1,9,2,0.60,1.00,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMChecker\USIIBC_CustomUI_FPMChecker.cs,976,562,25.5,0.0,1,20.00,5.95,24.05,783,"USIIBC_CustomUI_FPMChecker.ComputeTheoriticalZMUD(out float NTheory, out float Ratio)",10,696,4,2.06,2.70,5,76,378,88,15,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_FPMCustomUI_Server.cs,1342,613,11.8,0.2,1,45.00,3.53,11.69,754,USIT_FPMCustomUI_Server.GetPassesArray(out ArrayList p_PassesArray),59,840,9+,3.46,4.87,13,74,201,110,56,40,32,28,29,30
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_FPMPasses.cs,1114,553,7.9,1.0,1,34.00,6.09,13.62,821,"USIT_FPMPasses.UpdateCollectionData(Array indexList, string collectionName, EventType_t eventType)",24,973,9+,2.99,4.21,10,80,152,151,82,23,24,18,11,2
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_GridControl_FPMPlugin.cs,1816,1098,10.0,0.6,1,40.00,6.43,24.40,990,USIT_GridControl_FPMPlugin.UpdateGrid(bool forceInit),36,1051,8,2.58,4.75,15,107,625,157,81,40,46,15,12,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_GridControl_HFVL.cs,27,11,14.8,11.1,1,2.00,0.00,3.00,10,USIT_GridControl_HFVL.USIT_GridControl_HFVL(string InitializerString),1,12,2,1.27,1.00,3,2,6,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_GridControl_HZMD.cs,28,11,14.3,10.7,1,2.00,0.00,3.00,10,USIT_GridControl_HZMD.USIT_GridControl_HZMD(string InitializerString),1,12,2,1.27,1.00,3,2,6,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_LgPlugin_FPMZoning.cs,63,16,30.2,6.3,1,4.00,2.25,2.00,20,USIT_LgPlugin_FPMZoning.OnTearDownPlugin(),1,22,2,1.31,1.00,3,5,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_LgPlugin_FPMZoningCore.cs,2138,771,12.7,0.0,1,66.00,3.06,9.62,796,"USIT_LgPlugin_FPMZoningCore.RedrawAll(object obj, int handle)",28,865,9+,2.97,3.73,13,123,234,152,127,67,21,13,3,18
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_LgPlugin_HFVL.cs,90,18,8.9,3.3,2,1.50,0.67,3.67,28,USIT_LgPlugin_HFVLCore.AddPassMgntUI(string console),3,33,3,1.50,1.67,4,3,9,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FPMPlugin\USIT_LgPlugin_HZMD.cs,92,20,6.5,3.3,2,2.00,0.50,3.00,30,USIT_LgPlugin_HZMDCore.AddPassMgntUI(string console),3,36,3,1.50,1.50,4,4,10,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\Common_USI_IBC\USIIBC_GridControl_FreePipe.cs,139,40,13.7,0.0,1,3.00,4.33,10.33,42,"USIIBC_GridControl_FreePipe.IsFreePipeNormAllowed(bool withDialog, bool freePipeRplusRequested)",12,97,5,2.22,5.00,5,4,15,10,5,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\Common_USI_IBC\USIIBC_LgPlugin_FreePipeCore.cs,83,11,2.4,0.0,1,2.00,1.50,3.00,31,"USIIBC_LgPlugin_FreePipeCore.CreateXml(string console, string customUITypeName, out string strxml, out string initXml)",1,34,2,1.27,1.00,3,2,6,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\Common_USI_IBC\USIIBC_UIServer_FreePipe.cs,337,164,11.9,0.0,1,13.00,3.23,9.54,186,USIIBC_UIServer_FreePipe.PostCompute(),7,178,4,2.13,2.54,5,35,72,37,15,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\Common_USI_IBC\USIIBC_UIServer_FreePipe_RPlus.cs,100,36,8.0,0.0,1,5.00,1.40,4.20,60,USIIBC_UIServer_FreePipe_RPlus.Compute(),3,51,2,1.44,1.40,5,10,21,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_GridControl_FreePipe.cs,116,36,5.2,0.0,2,5.50,0.73,1.45,62,IBC_GridControl_FreePipe.IsWorkInProgress(),3,67,3,1.31,1.18,6,14,15,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_LgPlugin_FreePipe.cs,34,5,8.8,0.0,1,1.00,1.00,1.00,28,IBC_LgPlugin_FreePipe.IBC_LgPlugin_FreePipe(),1,30,2,0.60,1.00,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_LgPlugin_FreePipeCore_RPlus.cs,43,19,4.7,0.0,1,5.00,0.60,1.80,10,IBC_LgPlugin_FreePipeCore_RPlus.GetCustomUIOneZone(),1,18,2,1.32,1.00,3,7,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_LgPlugin_FreePipeCore_TCube.cs,44,19,4.5,0.0,1,5.00,0.60,1.80,11,IBC_LgPlugin_FreePipeCore_TCube.GetCustomUIOneZone(),1,19,2,1.32,1.00,3,7,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_LgPlugin_FreePipe_RPlus.cs,14,5,7.1,0.0,1,1.00,1.00,1.00,9,IBC_LgPlugin_FreePipe_RPlus.IBC_LgPlugin_FreePipe_RPlus(),1,11,2,0.60,1.00,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_UIServer_FreePipe.cs,85,26,9.4,0.0,1,5.00,1.00,2.60,40,IBC_UIServer_FreePipe.SetParametersInfo(),1,49,2,1.31,1.00,5,8,13,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\IBC\IBC_UIServer_FreePipe_RPlus.cs,137,52,13.1,0.0,1,5.00,1.80,7.80,72,IBC_UIServer_FreePipe_RPlus.ComputeAndStoreRPLUS_ATTOFFST(),5,89,4,2.08,2.20,5,8,20,16,3,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_GridControl_FreePipe.cs,114,35,3.5,0.0,2,5.50,0.73,1.45,61,USI_GridControl_FreePipe.IsWorkInProgress(),3,66,3,1.31,1.18,6,13,15,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_LgPlugin_FreePipe .cs,34,5,8.8,0.0,1,1.00,1.00,1.00,28,USI_LgPlugin_FreePipe.USI_LgPlugin_FreePipe(),1,30,2,0.60,1.00,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_LgPlugin_FreePipeCore_RPlus.cs,43,19,4.7,0.0,1,5.00,0.60,1.80,10,USI_LgPlugin_FreePipeCore_RPlus.GetCustomUIOneZone(),1,18,2,1.32,1.00,3,7,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_LgPlugin_FreePipeCore_TCube.cs,57,19,7.0,0.0,1,5.00,0.60,1.80,24,USI_LgPlugin_FreePipeCore_TCube.GetCustomUIOneZone(),1,32,2,1.32,1.00,3,7,9,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_LgPlugin_FreePipe_RPlus.cs,26,5,11.5,0.0,1,1.00,1.00,1.00,21,USI_LgPlugin_FreePipe_RPlus.USI_LgPlugin_FreePipe_RPlus(),1,23,2,0.60,1.00,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_UIServer_FreePipe.cs,70,18,2.9,0.0,1,5.00,0.80,1.40,38,USI_UIServer_FreePipe.SetParametersInfo(),1,47,2,1.11,1.00,5,6,7,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\FreePipe\USI\USI_UIServer_FreePipe_RPlus.cs,61,14,3.3,0.0,1,3.00,1.00,1.67,38,USI_UIServer_FreePipe_RPlus.SetParametersInfo(),1,47,2,1.00,1.00,5,4,5,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\GraphLine\USIIBC_GridControl_GraphLine.cs,64,24,6.3,14.1,3,2.00,0.00,2.00,11,USIIBC_GridControl_CFVL_GraphLine.USIIBC_GridControl_CFVL_GraphLine(string InitializerString),1,13,2,1.25,1.00,6,6,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\GraphLine\USIIBC_LgPlugin_GraphLine.cs,163,36,2.5,3.7,2,3.00,0.67,4.33,23,USIIBC_LgPlugin_CZMD_GraphLine.AddGridMgntUI(string console),3,30,3,1.72,1.67,4,6,22,4,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\GraphLine\USIT_GridControl_GraphLine.cs,1406,797,8.3,0.8,1,43.00,4.88,16.14,686,USIT_GridControl_GraphLine.UpdateGrid(bool forceInit),23,719,6,2.34,3.91,11,92,423,177,74,17,3,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\GraphLine\USIT_LgPlugin_GraphLine.cs,1982,752,12.3,0.2,1,60.00,3.18,10.28,1461,"USIT_LgPlugin_GraphLine.PluginEventMouseMove(object obj, short button, short shift, int x, int y, ref bool handled)",23,1322,9+,2.72,3.88,17,118,233,178,140,45,13,4,3,1
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\GraphLine\USIT_UIServer_GraphLine.cs,876,399,9.1,0.0,1,39.00,2.74,8.46,754,"USIT_UIServer_GraphLine.Restore(CSlbUIParameterFloat p_Gain, CSlbUIParameterFloat p_Offset)",15,307,7,2.49,3.38,5,64,167,95,42,13,12,1,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCCalibration\IBC_CustomUI_Calibration.cs,1311,693,18.8,0.3,1,23.00,5.57,24.52,1205,IBC_Calibration.CheckCriteria(),32,671,6,2.27,5.13,16,113,387,91,38,30,18,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCCalibration\IBC_CustomUI_FreePipeCheck.cs,53,21,11.3,0.0,1,3.00,0.00,1.00,29,IBC_CustomUI_FreePipeCheck.IBC_CustomUI_FreePipeCheck(object o),1,31,2,0.43,1.00,15,3,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCCalibration\IBC_CustomUI_SFTCalibrate.cs,53,21,11.3,0.0,1,3.00,0.00,1.00,29,IBC_CustomUI_SFTCalibrate.IBC_CustomUI_SFTCalibrate(object o),1,31,2,0.43,1.00,15,3,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCInversion\IBC_GridControl_Inversion.cs,88,34,6.8,0.0,1,5.00,1.20,4.60,43,IBC_GridControl_Inversion.SetSavePossible(bool withDialog),6,60,4,1.79,2.00,5,6,16,5,2,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCInversion\IBC_LgPlugin_Inversion.cs,103,25,7.8,0.0,2,3.00,0.67,2.17,8,IBC_LgPlugin_Inversion.IBC_LgPlugin_Inversion(),1,10,2,1.36,1.00,4,8,13,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCInversion\IBC_UIServer_Inversion.cs,144,73,14.6,0.0,1,5.00,4.00,10.40,49,IBC_UIServer_Inversion.Compute(),5,69,4,1.99,2.40,6,15,31,16,5,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCSLGMapAcqConsole\AcqConsoleUIDataProviderAdapter.cs,64,24,3.1,0.0,1,6.00,1.17,1.50,22,AcqConsoleUIDataProviderAdapter.UpdateXYZDataManagerPassGUID(),1,32,3,1.33,1.00,5,8,9,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCSLGMapAcqConsole\IBC_SLGMap_AcqConsole.cs,240,117,5.8,2.9,1,22.00,2.41,3.64,168,IBC_SLGMap_AcqConsole.UpdateDepthIntervalTackBar(),5,183,5,1.91,1.86,7,30,51,26,2,1,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCSLGMapAcqConsole\IBC_SLGMap_AcqConsole.Designer.cs,235,156,20.0,3.0,1,1.00,19.00,131.00,33,IBC_SLGMap_AcqConsole.InitializeComponent(),1,35,2,1.81,1.00,5,20,131,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\IBCSpecificColorScale\IBC_CustomUI_SpecificColorScale.cs,637,235,40.7,0.0,1,23.00,2.09,8.13,85,IBC_CustomUI_SpecificColorScale.StopTCTask(),3,435,4,1.81,1.22,4,44,180,6,1,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\PredictedEcho\Common_PredictEcho.cs,281,87,49.1,0.0,1,9.00,2.78,7.33,45,"Common_PredictEcho.readCasingParameters(string OSDD_Code, double Depth_In_Meter)",9,75,4,2.05,2.56,6,15,42,17,7,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\PredictedEcho\UBI_CustomUI_PredictEcho.cs,2257,1064,40.8,0.0,2,20.50,4.29,21.22,1483,UBI_CustomUI_PredictEcho.GetSubType(),15,1513,6,2.02,2.98,8,179,749,77,29,8,14,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\PredictedEcho\UCI_CustomUI_PredictEcho.cs,2193,1057,40.6,0.0,2,19.00,4.53,22.95,1497,UCI_CustomUI_PredictEcho.GetSubType(),13,1527,6,2.00,2.89,8,170,756,81,26,6,10,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\PredictedEcho\USI_CustomUI_PredictEcho.cs,3020,1537,39.4,0.0,2,23.50,4.96,27.83,2043,USI_CustomUI_PredictEcho.GetSubType(),17,2074,6,2.01,3.15,8,214,1141,124,34,6,10,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\DataProvider.cs,31,9,6.5,0.0,1,0.00,0.00,0.00,,,0,14,0,0.00,0.00,9,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\DataProviderAdapter.cs,65,25,3.1,0.0,1,6.00,1.17,1.67,21,DataProviderAdapter.UpdateXYZDataManagerPassGUID(),1,32,3,1.40,1.00,4,9,10,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\IBC_CustomUI_DFPreview.cs,284,156,12.0,3.9,1,14.00,2.71,8.71,235,"IBC_CustomUI_DFPreview.m_RefreshPlotsButton_Click(object sender, EventArgs e)",4,57,3,1.80,1.43,7,27,112,10,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\IBC_LgPlugin_DFPreview.cs,17,4,29.4,0.0,1,1.00,1.00,1.00,11,IBC_LgPlugin_DFPreview.IBC_LgPlugin_DFPreview(),1,13,2,0.75,1.00,2,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\IBC_LgPlugin_DFPreviewCore.cs,88,20,8.0,0.0,1,4.00,1.00,3.50,43,IBC_LgPlugin_DFPreviewCore.BuildIBCLayoutXml(string console),3,48,3,1.70,1.50,2,4,12,2,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\IBC_XYZPlot_UserControl.cs,71,30,11.3,0.0,1,4.00,2.75,3.75,21,"IBC_XYZPlot_UserControl.RefreshPlot(double XMin, double XMax, double YMin, double YMax)",1,23,2,1.37,1.00,4,11,15,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\IBC_XYZPlot_UserControl.Designer.cs,64,23,10.9,17.2,1,2.00,2.50,9.00,14,IBC_XYZPlot_UserControl.Dispose(bool disposing),3,18,3,1.74,2.00,2,3,17,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\ICE2Feature.cs,44,20,11.4,0.0,1,1.00,2.00,11.00,19,ICE2Feature.IsIBCXYZEnabledFromRegistry(),5,32,6,2.25,5.00,8,1,3,1,2,3,2,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\USIT_CustomUI_DFPreview.cs,67,24,7.5,10.4,1,5.00,0.40,0.60,26,USIT_CustomUI_DFPreview.GetUIServer(),1,46,2,0.50,1.00,15,6,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\USIT_LgPlugin_DFPreview.cs,38,9,5.3,7.9,1,3.00,0.00,0.67,24,USIT_LgPlugin_DFPreview.OnInitialize(),1,29,2,0.78,1.00,4,3,2,0,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\USIT_LgPlugin_DFPreviewCore.cs,315,108,9.8,1.3,1,16.00,1.81,4.63,245,"USIT_LgPlugin_DFPreviewCore.endRunTask_timer(object Sender, System.Timers.ElapsedEventArgs e)",5,265,4,1.88,1.75,4,30,53,17,4,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\USIT_UIServer_DFPreview.cs,79,32,10.1,0.0,1,5.00,1.60,3.80,33,USIT_UIServer_DFPreview.CleanPreviewParameterZones(),2,40,3,1.41,1.40,7,6,18,1,0,0,0,0,0,0
temp_horizon_csharp,source,12 Apr 2017,HzApplications\Ultrasonics\CustomUI\Preview\USI_LgPlugin_DFPreview.cs,28,14,0.0,0.0,2,1.50,0.33,1.33,10,USI_LgPlugin_DFPreviewCore.GetDescription(),1,12,2,0.79,1.00,7,3,4,0,0,0,0,0,0,0
